move_id,move_symbol,move_layer,score,category,rationale,collection_slot_contents,collection_slot_capacity,board_tile_count,accessible_tile_count,board_tiles_by_symbol,id,symbol
board-tile-5,🍐,1,7.0,Strategic,"Blocks a potential 🍐 match, preserving resources.","['🍓', '🍌']",7,36,3,"{'🍎': 4, '🍐': 4, '🍊': 1, '🍋': 0, '🍌': 3, '🍉': 2, '🍇': 5, '🍓': 2, '🍒': 3, '🍑': 5, '🥭': 4, '🍍': 3}",,
board-tile-33,🍌,1,8.0,Good,"Completes a 🍌 match, clearing 3 tiles and opening space.","['🍓', '🍌']",7,36,3,"{'🍎': 4, '🍐': 4, '🍊': 1, '🍋': 0, '🍌': 3, '🍉': 2, '🍇': 5, '🍓': 2, '🍒': 3, '🍑': 5, '🥭': 4, '🍍': 3}",,
board-tile-4,🍒,4,6.0,Inaccuracy,Doesn't complete a match and adds a tile that is less useful.,"['🍓', '🍌']",7,36,3,"{'🍎': 4, '🍐': 4, '🍊': 1, '🍋': 0, '🍌': 3, '🍉': 2, '🍇': 5, '🍓': 2, '🍒': 3, '🍑': 5, '🥭': 4, '🍍': 3}",,
board-tile-21,🥭,3,2.5,Inaccuracy,Adds an 🥭 tile with no immediate matches.,"['🍓', '🍌', '🍇', '🍋', '🍊']",7,33,8,"{'🍎': 2, '🍐': 3, '🍊': 4, '🍋': 1, '🍌': 5, '🍉': 2, '🍇': 3, '🍓': 1, '🍒': 1, '🍑': 4, '🥭': 3, '🍍': 4}",,
board-tile-17,🍍,4,3.0,Strategic,Sets up potential future matches but risks filling the slot.,"['🍓', '🍌', '🍇', '🍋', '🍊']",7,33,8,"{'🍎': 2, '🍐': 3, '🍊': 4, '🍋': 1, '🍌': 5, '🍉': 2, '🍇': 3, '🍓': 1, '🍒': 1, '🍑': 4, '🥭': 3, '🍍': 4}",,
board-tile-3,🍌,4,4.0,Good,"Matches a 🍌 tile, freeing up space.","['🍓', '🍌', '🍇', '🍋', '🍊']",7,33,8,"{'🍎': 2, '🍐': 3, '🍊': 4, '🍋': 1, '🍌': 5, '🍉': 2, '🍇': 3, '🍓': 1, '🍒': 1, '🍑': 4, '🥭': 3, '🍍': 4}",,
board-tile-29,🍐,0,5.0,Strategic,"Matches a 🍐 tile, potentially setting up future triples.","['🍓', '🍌', '🍇', '🍋', '🍊']",7,33,8,"{'🍎': 2, '🍐': 3, '🍊': 4, '🍋': 1, '🍌': 5, '🍉': 2, '🍇': 3, '🍓': 1, '🍒': 1, '🍑': 4, '🥭': 3, '🍍': 4}",,
board-tile-27,🍍,3,3.5,Strategic,Sets up potential future matches but risks filling the slot.,"['🍓', '🍌', '🍇', '🍋', '🍊']",7,33,8,"{'🍎': 2, '🍐': 3, '🍊': 4, '🍋': 1, '🍌': 5, '🍉': 2, '🍇': 3, '🍓': 1, '🍒': 1, '🍑': 4, '🥭': 3, '🍍': 4}",,
board-tile-2,🍍,0,3.0,Strategic,Sets up potential future matches but risks filling the slot.,"['🍓', '🍌', '🍇', '🍋', '🍊']",7,33,8,"{'🍎': 2, '🍐': 3, '🍊': 4, '🍋': 1, '🍌': 5, '🍉': 2, '🍇': 3, '🍓': 1, '🍒': 1, '🍑': 4, '🥭': 3, '🍍': 4}",,
board-tile-6,🍑,3,4.5,Good,"Matches a 🍑 tile, freeing up space.","['🍓', '🍌', '🍇', '🍋', '🍊']",7,33,8,"{'🍎': 2, '🍐': 3, '🍊': 4, '🍋': 1, '🍌': 5, '🍉': 2, '🍇': 3, '🍓': 1, '🍒': 1, '🍑': 4, '🥭': 3, '🍍': 4}",,
board-tile-23,🍉,1,3.5,Strategic,"Matches a 🍉 tile, potentially setting up future triples.","['🍓', '🍌', '🍇', '🍋', '🍊']",7,33,8,"{'🍎': 2, '🍐': 3, '🍊': 4, '🍋': 1, '🍌': 5, '🍉': 2, '🍇': 3, '🍓': 1, '🍒': 1, '🍑': 4, '🥭': 3, '🍍': 4}",,
board-tile-1,🍍,2,2.5,Inaccuracy,Doesn't contribute to any immediate match and is not a critical tile.,['🍐'],7,77,3,"{'🍎': 5, '🍐': 7, '🍊': 5, '🍋': 9, '🍌': 5, '🍉': 4, '🍇': 8, '🍓': 4, '🍒': 13, '🍑': 9, '🥭': 3, '🍍': 5}",,
board-tile-64,🍇,2,7.0,Good,"Matches with two other tiles on the board, clearing space and preventing blockage.",['🍐'],7,77,3,"{'🍎': 5, '🍐': 7, '🍊': 5, '🍋': 9, '🍌': 5, '🍉': 4, '🍇': 8, '🍓': 4, '🍒': 13, '🍑': 9, '🥭': 3, '🍍': 5}",,
board-tile-37,🍋,1,8.5,Brilliant,"Completes a critical match, freeing up crucial slots and opening strategic options.",['🍐'],7,77,3,"{'🍎': 5, '🍐': 7, '🍊': 5, '🍋': 9, '🍌': 5, '🍉': 4, '🍇': 8, '🍓': 4, '🍒': 13, '🍑': 9, '🥭': 3, '🍍': 5}",,
board-tile-5,🍉,4,5.5,Inaccuracy,"No immediate match, wastes a slot.",['🍍'],7,59,5,"{'🍎': 6, '🍐': 6, '🍊': 10, '🍋': 3, '🍌': 0, '🍉': 4, '🍇': 4, '🍓': 4, '🍒': 4, '🍑': 3, '🥭': 8, '🍍': 7}",,
board-tile-48,🍊,4,7.0,Strategic,Sets up potential future matches with adjacent 🍊.,['🍍'],7,59,5,"{'🍎': 6, '🍐': 6, '🍊': 10, '🍋': 3, '🍌': 0, '🍉': 4, '🍇': 4, '🍓': 4, '🍒': 4, '🍑': 3, '🥭': 8, '🍍': 7}",,
board-tile-18,🍇,1,6.5,Good,"Unlocks surrounding tiles, creating potential matches.",['🍍'],7,59,5,"{'🍎': 6, '🍐': 6, '🍊': 10, '🍋': 3, '🍌': 0, '🍉': 4, '🍇': 4, '🍓': 4, '🍒': 4, '🍑': 3, '🥭': 8, '🍍': 7}",,
board-tile-49,🍍,2,8.5,Brilliant,"Completes a critical match, clears 3 slots.",['🍍'],7,59,5,"{'🍎': 6, '🍐': 6, '🍊': 10, '🍋': 3, '🍌': 0, '🍉': 4, '🍇': 4, '🍓': 4, '🍒': 4, '🍑': 3, '🥭': 8, '🍍': 7}",,
board-tile-31,🥭,1,6.0,Strategic,Sets up potential matches with adjacent 🥭.,['🍍'],7,59,5,"{'🍎': 6, '🍐': 6, '🍊': 10, '🍋': 3, '🍌': 0, '🍉': 4, '🍇': 4, '🍓': 4, '🍒': 4, '🍑': 3, '🥭': 8, '🍍': 7}",,
board-tile-38,🍌,3,5.0,Inaccuracy,"Adds a tile unlikely to form a match soon, risking slot inefficiency.",['🍋'],7,72,8,"{'🍎': 7, '🍐': 2, '🍊': 14, '🍋': 8, '🍌': 6, '🍉': 5, '🍇': 4, '🍓': 5, '🍒': 7, '🍑': 5, '🥭': 3, '🍍': 6}",,
board-tile-58,🍒,1,7.0,Strategic,Unlocks a layer and potentially sets up a future match.,['🍋'],7,72,8,"{'🍎': 7, '🍐': 2, '🍊': 14, '🍋': 8, '🍌': 6, '🍉': 5, '🍇': 4, '🍓': 5, '🍒': 7, '🍑': 5, '🥭': 3, '🍍': 6}",,
board-tile-18,🍊,0,8.0,Good,"Fills a common tile type, aiding in forming triples.",['🍋'],7,72,8,"{'🍎': 7, '🍐': 2, '🍊': 14, '🍋': 8, '🍌': 6, '🍉': 5, '🍇': 4, '🍓': 5, '🍒': 7, '🍑': 5, '🥭': 3, '🍍': 6}",,
board-tile-5,🍊,0,8.0,Good,"Fills a common tile type, aiding in forming triples.",['🍋'],7,72,8,"{'🍎': 7, '🍐': 2, '🍊': 14, '🍋': 8, '🍌': 6, '🍉': 5, '🍇': 4, '🍓': 5, '🍒': 7, '🍑': 5, '🥭': 3, '🍍': 6}",,
board-tile-26,🍎,0,9.0,Brilliant,"Completes a critical triple, freeing up 3 slots and preventing a loss.",['🍋'],7,72,8,"{'🍎': 7, '🍐': 2, '🍊': 14, '🍋': 8, '🍌': 6, '🍉': 5, '🍇': 4, '🍓': 5, '🍒': 7, '🍑': 5, '🥭': 3, '🍍': 6}",,
board-tile-59,🍒,4,6.0,Inaccuracy,"Adds a tile unlikely to form a match soon, risking slot inefficiency.",['🍋'],7,72,8,"{'🍎': 7, '🍐': 2, '🍊': 14, '🍋': 8, '🍌': 6, '🍉': 5, '🍇': 4, '🍓': 5, '🍒': 7, '🍑': 5, '🥭': 3, '🍍': 6}",,
board-tile-71,🍓,1,6.0,Inaccuracy,"Adds a tile unlikely to form a match soon, risking slot inefficiency.",['🍋'],7,72,8,"{'🍎': 7, '🍐': 2, '🍊': 14, '🍋': 8, '🍌': 6, '🍉': 5, '🍇': 4, '🍓': 5, '🍒': 7, '🍑': 5, '🥭': 3, '🍍': 6}",,
board-tile-47,🍌,0,5.0,Inaccuracy,"Adds a tile unlikely to form a match soon, risking slot inefficiency.",['🍋'],7,72,8,"{'🍎': 7, '🍐': 2, '🍊': 14, '🍋': 8, '🍌': 6, '🍉': 5, '🍇': 4, '🍓': 5, '🍒': 7, '🍑': 5, '🥭': 3, '🍍': 6}",,
board-tile-1,🍇,2,7.0,Strategic,Adds a tile that could complete a match with existing ones.,"['🍌', '🍌']",7,35,8,"{'🍎': 4, '🍐': 2, '🍊': 5, '🍋': 4, '🍌': 1, '🍉': 1, '🍇': 4, '🍓': 4, '🍒': 4, '🍑': 2, '🥭': 2, '🍍': 2}",,
board-tile-17,🍇,2,7.0,Strategic,Adds a tile that could complete a match with existing ones.,"['🍌', '🍌']",7,35,8,"{'🍎': 4, '🍐': 2, '🍊': 5, '🍋': 4, '🍌': 1, '🍉': 1, '🍇': 4, '🍓': 4, '🍒': 4, '🍑': 2, '🥭': 2, '🍍': 2}",,
board-tile-7,🍊,2,8.5,Brilliant,"Completes a critical match, clearing 3 tiles and opening more options.","['🍌', '🍌']",7,35,8,"{'🍎': 4, '🍐': 2, '🍊': 5, '🍋': 4, '🍌': 1, '🍉': 1, '🍇': 4, '🍓': 4, '🍒': 4, '🍑': 2, '🥭': 2, '🍍': 2}",,
board-tile-18,🍓,3,6.0,Good,Adds a tile that could be part of a future match.,"['🍌', '🍌']",7,35,8,"{'🍎': 4, '🍐': 2, '🍊': 5, '🍋': 4, '🍌': 1, '🍉': 1, '🍇': 4, '🍓': 4, '🍒': 4, '🍑': 2, '🥭': 2, '🍍': 2}",,
board-tile-31,🍌,3,6.0,Good,Adds a tile that could be part of a future match.,"['🍌', '🍌']",7,35,8,"{'🍎': 4, '🍐': 2, '🍊': 5, '🍋': 4, '🍌': 1, '🍉': 1, '🍇': 4, '🍓': 4, '🍒': 4, '🍑': 2, '🥭': 2, '🍍': 2}",,
board-tile-9,🍒,4,5.5,Inaccuracy,Does not add immediate value and could block useful tiles.,"['🍌', '🍌']",7,35,8,"{'🍎': 4, '🍐': 2, '🍊': 5, '🍋': 4, '🍌': 1, '🍉': 1, '🍇': 4, '🍓': 4, '🍒': 4, '🍑': 2, '🥭': 2, '🍍': 2}",,
board-tile-10,🍐,0,4.5,Mistake,Adds a tile that is not useful and could block critical matches.,"['🍌', '🍌']",7,35,8,"{'🍎': 4, '🍐': 2, '🍊': 5, '🍋': 4, '🍌': 1, '🍉': 1, '🍇': 4, '🍓': 4, '🍒': 4, '🍑': 2, '🥭': 2, '🍍': 2}",,
board-tile-0,🍊,0,5.5,Inaccuracy,Does not add immediate value and could block useful tiles.,"['🍌', '🍌']",7,35,8,"{'🍎': 4, '🍐': 2, '🍊': 5, '🍋': 4, '🍌': 1, '🍉': 1, '🍇': 4, '🍓': 4, '🍒': 4, '🍑': 2, '🥭': 2, '🍍': 2}",,
board-tile-19,🍊,0,5.5,Strategic,Sets up potential future matches but doesn't complete any immediately.,['🍌'],7,50,4,"{'🍎': 7, '🍐': 6, '🍊': 5, '🍋': 5, '🍌': 1, '🍉': 5, '🍇': 3, '🍓': 4, '🍒': 0, '🍑': 4, '🥭': 5, '🍍': 5}",,
board-tile-36,🍎,0,7.0,Good,"Completes a match of three, freeing up space and preventing a loss.",['🍌'],7,50,4,"{'🍎': 7, '🍐': 6, '🍊': 5, '🍋': 5, '🍌': 1, '🍉': 5, '🍇': 3, '🍓': 4, '🍒': 0, '🍑': 4, '🥭': 5, '🍍': 5}",,
board-tile-21,🍑,2,4.0,Inaccuracy,Doesn't contribute to immediate matches and blocks a useful tile.,['🍌'],7,50,4,"{'🍎': 7, '🍐': 6, '🍊': 5, '🍋': 5, '🍌': 1, '🍉': 5, '🍇': 3, '🍓': 4, '🍒': 0, '🍑': 4, '🥭': 5, '🍍': 5}",,
board-tile-27,🍇,2,4.5,Inaccuracy,Blocks a useful tile and doesn't contribute to immediate matches.,['🍌'],7,50,4,"{'🍎': 7, '🍐': 6, '🍊': 5, '🍋': 5, '🍌': 1, '🍉': 5, '🍇': 3, '🍓': 4, '🍒': 0, '🍑': 4, '🥭': 5, '🍍': 5}",,
board-tile-26,🍌,4,7.5,Strategic,"Completes a match, freeing up space and clearing a tile.","['🍉', '🍓', '🍌']",7,40,6,"{'🍎': 2, '🍐': 5, '🍊': 3, '🍋': 2, '🍌': 7, '🍉': 6, '🍇': 0, '🍓': 1, '🍒': 3, '🍑': 3, '🥭': 5, '🍍': 3}",,
board-tile-0,🍎,1,5.0,Inaccuracy,Doesn't complete a match and doesn't clear any tile.,"['🍉', '🍓', '🍌']",7,40,6,"{'🍎': 2, '🍐': 5, '🍊': 3, '🍋': 2, '🍌': 7, '🍉': 6, '🍇': 0, '🍓': 1, '🍒': 3, '🍑': 3, '🥭': 5, '🍍': 3}",,
board-tile-14,🍑,0,6.0,Strategic,"Potential for future matches, but doesn't clear a tile immediately.","['🍉', '🍓', '🍌']",7,40,6,"{'🍎': 2, '🍐': 5, '🍊': 3, '🍋': 2, '🍌': 7, '🍉': 6, '🍇': 0, '🍓': 1, '🍒': 3, '🍑': 3, '🥭': 5, '🍍': 3}",,
board-tile-7,🥭,2,4.5,Inaccuracy,No immediate match and doesn't clear a tile.,"['🍉', '🍓', '🍌']",7,40,6,"{'🍎': 2, '🍐': 5, '🍊': 3, '🍋': 2, '🍌': 7, '🍉': 6, '🍇': 0, '🍓': 1, '🍒': 3, '🍑': 3, '🥭': 5, '🍍': 3}",,
board-tile-32,🍉,1,8.0,Good,"Completes a match, freeing up space and clearing a tile.","['🍉', '🍓', '🍌']",7,40,6,"{'🍎': 2, '🍐': 5, '🍊': 3, '🍋': 2, '🍌': 7, '🍉': 6, '🍇': 0, '🍓': 1, '🍒': 3, '🍑': 3, '🥭': 5, '🍍': 3}",,
board-tile-25,🍊,2,6.5,Strategic,"Potential for future matches, but doesn't clear a tile immediately.","['🍉', '🍓', '🍌']",7,40,6,"{'🍎': 2, '🍐': 5, '🍊': 3, '🍋': 2, '🍌': 7, '🍉': 6, '🍇': 0, '🍓': 1, '🍒': 3, '🍑': 3, '🥭': 5, '🍍': 3}",,
board-tile-11,🍇,4,5.0,Inaccuracy,No immediate match and low frequency symbol.,"['🍑', '🍒']",7,50,5,"{'🍎': 5, '🍐': 4, '🍊': 4, '🍋': 6, '🍌': 4, '🍉': 3, '🍇': 4, '🍓': 1, '🍒': 9, '🍑': 3, '🥭': 3, '🍍': 4}",,
board-tile-25,🍇,3,5.0,Inaccuracy,No immediate match and low frequency symbol.,"['🍑', '🍒']",7,50,5,"{'🍎': 5, '🍐': 4, '🍊': 4, '🍋': 6, '🍌': 4, '🍉': 3, '🍇': 4, '🍓': 1, '🍒': 9, '🍑': 3, '🥭': 3, '🍍': 4}",,
board-tile-26,🍒,1,8.0,Good,"Matches with two other tiles, freeing up space.","['🍑', '🍒']",7,50,5,"{'🍎': 5, '🍐': 4, '🍊': 4, '🍋': 6, '🍌': 4, '🍉': 3, '🍇': 4, '🍓': 1, '🍒': 9, '🍑': 3, '🥭': 3, '🍍': 4}",,
board-tile-10,🍊,3,7.0,Strategic,Potential for future matches and strategic placement.,"['🍑', '🍒']",7,50,5,"{'🍎': 5, '🍐': 4, '🍊': 4, '🍋': 6, '🍌': 4, '🍉': 3, '🍇': 4, '🍓': 1, '🍒': 9, '🍑': 3, '🥭': 3, '🍍': 4}",,
board-tile-33,🍐,0,6.0,Inaccuracy,Low frequency symbol and no immediate match.,"['🍑', '🍒']",7,50,5,"{'🍎': 5, '🍐': 4, '🍊': 4, '🍋': 6, '🍌': 4, '🍉': 3, '🍇': 4, '🍓': 1, '🍒': 9, '🍑': 3, '🥭': 3, '🍍': 4}",,
board-tile-31,🍌,0,5.5,Strategic,"Matches a tile in collection, but does not complete a triple.","['🍊', '🥭', '🍊', '🍑', '🍉']",7,57,5,"{'🍎': 3, '🍐': 7, '🍊': 7, '🍋': 4, '🍌': 3, '🍉': 8, '🍇': 8, '🍓': 0, '🍒': 5, '🍑': 4, '🥭': 6, '🍍': 2}",,
board-tile-46,🍊,3,7.5,Good,"Completes a critical 🍊 triple, freeing up 3 slots.","['🍊', '🥭', '🍊', '🍑', '🍉']",7,57,5,"{'🍎': 3, '🍐': 7, '🍊': 7, '🍋': 4, '🍌': 3, '🍉': 8, '🍇': 8, '🍓': 0, '🍒': 5, '🍑': 4, '🥭': 6, '🍍': 2}",,
board-tile-55,🥭,2,6.0,Inaccuracy,Doesn't add to any existing matches and is less strategic.,"['🍊', '🥭', '🍊', '🍑', '🍉']",7,57,5,"{'🍎': 3, '🍐': 7, '🍊': 7, '🍋': 4, '🍌': 3, '🍉': 8, '🍇': 8, '🍓': 0, '🍒': 5, '🍑': 4, '🥭': 6, '🍍': 2}",,
board-tile-23,🍉,0,8.0,Brilliant,"Completes a 🍉 triple, clearing valuable space.","['🍊', '🥭', '🍊', '🍑', '🍉']",7,57,5,"{'🍎': 3, '🍐': 7, '🍊': 7, '🍋': 4, '🍌': 3, '🍉': 8, '🍇': 8, '🍓': 0, '🍒': 5, '🍑': 4, '🥭': 6, '🍍': 2}",,
board-tile-56,🍋,2,4.5,Mistake,Doesn't complete a match and is not useful in the current setup.,"['🍊', '🥭', '🍊', '🍑', '🍉']",7,57,5,"{'🍎': 3, '🍐': 7, '🍊': 7, '🍋': 4, '🍌': 3, '🍉': 8, '🍇': 8, '🍓': 0, '🍒': 5, '🍑': 4, '🥭': 6, '🍍': 2}",,
board-tile-16,🍋,3,3.5,Inaccuracy,"Adds a tile with no immediate matches, potentially blocking future opportunities.","['🍒', '🍐', '🍓']",7,55,4,"{'🍎': 10, '🍐': 4, '🍊': 3, '🍋': 5, '🍌': 2, '🍉': 2, '🍇': 6, '🍓': 5, '🍒': 4, '🍑': 5, '🥭': 7, '🍍': 2}",,
board-tile-45,🍑,2,4.0,Strategic,"Opens up potential matches involving 🍑 and 🍇, improving long-term strategy.","['🍒', '🍐', '🍓']",7,55,4,"{'🍎': 10, '🍐': 4, '🍊': 3, '🍋': 5, '🍌': 2, '🍉': 2, '🍇': 6, '🍓': 5, '🍒': 4, '🍑': 5, '🥭': 7, '🍍': 2}",,
board-tile-23,🍎,0,7.0,Brilliant,"Completes a 🍎 match, clearing 3 tiles and setting up further strategic opportunities.","['🍒', '🍐', '🍓']",7,55,4,"{'🍎': 10, '🍐': 4, '🍊': 3, '🍋': 5, '🍌': 2, '🍉': 2, '🍇': 6, '🍓': 5, '🍒': 4, '🍑': 5, '🥭': 7, '🍍': 2}",,
board-tile-2,🍉,3,4.5,Good,"Adds a tile that could contribute to future matches, enhancing overall board flexibility.","['🍒', '🍐', '🍓']",7,55,4,"{'🍎': 10, '🍐': 4, '🍊': 3, '🍋': 5, '🍌': 2, '🍉': 2, '🍇': 6, '🍓': 5, '🍒': 4, '🍑': 5, '🥭': 7, '🍍': 2}",,
board-tile-6,🍇,0,3.5,Inaccuracy,Low-value tile with no immediate matches and few layers.,['🍎'],7,68,8,"{'🍎': 5, '🍐': 10, '🍊': 5, '🍋': 5, '🍌': 5, '🍉': 7, '🍇': 6, '🍓': 5, '🍒': 3, '🍑': 5, '🥭': 7, '🍍': 5}",,
board-tile-9,🍉,1,4.5,Strategic,Sets up potential matches with existing tiles.,['🍎'],7,68,8,"{'🍎': 5, '🍐': 10, '🍊': 5, '🍋': 5, '🍌': 5, '🍉': 7, '🍇': 6, '🍓': 5, '🍒': 3, '🍑': 5, '🥭': 7, '🍍': 5}",,
board-tile-47,🍐,0,5.5,Good,High-value tile with potential for future matches.,['🍎'],7,68,8,"{'🍎': 5, '🍐': 10, '🍊': 5, '🍋': 5, '🍌': 5, '🍉': 7, '🍇': 6, '🍓': 5, '🍒': 3, '🍑': 5, '🥭': 7, '🍍': 5}",,
board-tile-41,🍓,1,4.0,Strategic,Potential for forming a match with other tiles.,['🍎'],7,68,8,"{'🍎': 5, '🍐': 10, '🍊': 5, '🍋': 5, '🍌': 5, '🍉': 7, '🍇': 6, '🍓': 5, '🍒': 3, '🍑': 5, '🥭': 7, '🍍': 5}",,
board-tile-67,🍐,0,5.0,Good,High-value tile that could complete a match.,['🍎'],7,68,8,"{'🍎': 5, '🍐': 10, '🍊': 5, '🍋': 5, '🍌': 5, '🍉': 7, '🍇': 6, '🍓': 5, '🍒': 3, '🍑': 5, '🥭': 7, '🍍': 5}",,
board-tile-59,🍐,0,5.0,Good,High-value tile that could complete a match.,['🍎'],7,68,8,"{'🍎': 5, '🍐': 10, '🍊': 5, '🍋': 5, '🍌': 5, '🍉': 7, '🍇': 6, '🍓': 5, '🍒': 3, '🍑': 5, '🥭': 7, '🍍': 5}",,
board-tile-58,🍐,1,5.0,Good,High-value tile that could complete a match.,['🍎'],7,68,8,"{'🍎': 5, '🍐': 10, '🍊': 5, '🍋': 5, '🍌': 5, '🍉': 7, '🍇': 6, '🍓': 5, '🍒': 3, '🍑': 5, '🥭': 7, '🍍': 5}",,
board-tile-65,🍌,2,6.0,Brilliant,High-value tile that could complete a match and free up space.,['🍎'],7,68,8,"{'🍎': 5, '🍐': 10, '🍊': 5, '🍋': 5, '🍌': 5, '🍉': 7, '🍇': 6, '🍓': 5, '🍒': 3, '🍑': 5, '🥭': 7, '🍍': 5}",,
board-tile-49,🍍,0,4.0,Inaccuracy,Wastes a slot with a tile that has no other matches available.,"['🍒', '🍑', '🍉']",7,55,5,"{'🍎': 1, '🍐': 6, '🍊': 4, '🍋': 3, '🍌': 3, '🍉': 6, '🍇': 7, '🍓': 4, '🍒': 5, '🍑': 5, '🥭': 5, '🍍': 6}",,
board-tile-38,🍊,0,5.5,Strategic,Sets up potential future matches but does not complete any immediately.,"['🍒', '🍑', '🍉']",7,55,5,"{'🍎': 1, '🍐': 6, '🍊': 4, '🍋': 3, '🍌': 3, '🍉': 6, '🍇': 7, '🍓': 4, '🍒': 5, '🍑': 5, '🥭': 5, '🍍': 6}",,
board-tile-40,🍋,1,3.5,Mistake,Does not contribute to immediate matches and could block better options.,"['🍒', '🍑', '🍉']",7,55,5,"{'🍎': 1, '🍐': 6, '🍊': 4, '🍋': 3, '🍌': 3, '🍉': 6, '🍇': 7, '🍓': 4, '🍒': 5, '🍑': 5, '🥭': 5, '🍍': 6}",,
board-tile-32,🍐,1,6.0,Good,"Completes a match, freeing up slots and reducing risk of loss.","['🍒', '🍑', '🍉']",7,55,5,"{'🍎': 1, '🍐': 6, '🍊': 4, '🍋': 3, '🍌': 3, '🍉': 6, '🍇': 7, '🍓': 4, '🍒': 5, '🍑': 5, '🥭': 5, '🍍': 6}",,
board-tile-7,🍊,2,4.5,Strategic,Sets up potential future matches but does not complete any immediately.,"['🍒', '🍑', '🍉']",7,55,5,"{'🍎': 1, '🍐': 6, '🍊': 4, '🍋': 3, '🍌': 3, '🍉': 6, '🍇': 7, '🍓': 4, '🍒': 5, '🍑': 5, '🥭': 5, '🍍': 6}",,
board-tile-18,🍉,2,4.5,Inaccuracy,Adds 🍉 which has no immediate matches.,"['🍒', '🍎', '🍇', '🍌']",7,80,8,"{'🍎': 3, '🍐': 11, '🍊': 6, '🍋': 4, '🍌': 9, '🍉': 4, '🍇': 6, '🍓': 8, '🍒': 13, '🍑': 5, '🥭': 7, '🍍': 4}",,
board-tile-5,🍒,4,8.0,Brilliant,"Completes a 🍒 match, freeing up 3 slots.","['🍒', '🍎', '🍇', '🍌']",7,80,8,"{'🍎': 3, '🍐': 11, '🍊': 6, '🍋': 4, '🍌': 9, '🍉': 4, '🍇': 6, '🍓': 8, '🍒': 13, '🍑': 5, '🥭': 7, '🍍': 4}",,
board-tile-70,🍍,2,5.0,Strategic,"Adds 🍍, setting up future matches.","['🍒', '🍎', '🍇', '🍌']",7,80,8,"{'🍎': 3, '🍐': 11, '🍊': 6, '🍋': 4, '🍌': 9, '🍉': 4, '🍇': 6, '🍓': 8, '🍒': 13, '🍑': 5, '🥭': 7, '🍍': 4}",,
board-tile-3,🍍,3,5.0,Strategic,"Adds 🍍, setting up future matches.","['🍒', '🍎', '🍇', '🍌']",7,80,8,"{'🍎': 3, '🍐': 11, '🍊': 6, '🍋': 4, '🍌': 9, '🍉': 4, '🍇': 6, '🍓': 8, '🍒': 13, '🍑': 5, '🥭': 7, '🍍': 4}",,
board-tile-15,🍊,3,6.0,Good,"Adds 🍊, which could complete a match.","['🍒', '🍎', '🍇', '🍌']",7,80,8,"{'🍎': 3, '🍐': 11, '🍊': 6, '🍋': 4, '🍌': 9, '🍉': 4, '🍇': 6, '🍓': 8, '🍒': 13, '🍑': 5, '🥭': 7, '🍍': 4}",,
board-tile-34,🍑,2,4.0,Inaccuracy,Adds 🍑 which has no immediate matches.,"['🍒', '🍎', '🍇', '🍌']",7,80,8,"{'🍎': 3, '🍐': 11, '🍊': 6, '🍋': 4, '🍌': 9, '🍉': 4, '🍇': 6, '🍓': 8, '🍒': 13, '🍑': 5, '🥭': 7, '🍍': 4}",,
board-tile-25,🍒,4,7.5,Good,"Completes a 🍒 match, freeing up 3 slots.","['🍒', '🍎', '🍇', '🍌']",7,80,8,"{'🍎': 3, '🍐': 11, '🍊': 6, '🍋': 4, '🍌': 9, '🍉': 4, '🍇': 6, '🍓': 8, '🍒': 13, '🍑': 5, '🥭': 7, '🍍': 4}",,
board-tile-33,🍒,4,7.5,Good,"Completes a 🍒 match, freeing up 3 slots.","['🍒', '🍎', '🍇', '🍌']",7,80,8,"{'🍎': 3, '🍐': 11, '🍊': 6, '🍋': 4, '🍌': 9, '🍉': 4, '🍇': 6, '🍓': 8, '🍒': 13, '🍑': 5, '🥭': 7, '🍍': 4}",,
board-tile-10,🍇,0,4.0,Inaccuracy,Doesn't complete any match and adds a tile with no immediate value.,"['🥭', '🍐']",7,30,3,"{'🍎': 1, '🍐': 3, '🍊': 7, '🍋': 1, '🍌': 3, '🍉': 2, '🍇': 3, '🍓': 0, '🍒': 4, '🍑': 4, '🥭': 1, '🍍': 1}",,
board-tile-8,🍌,2,5.0,Strategic,Prepares for potential matches but doesn't complete any immediately.,"['🥭', '🍐']",7,30,3,"{'🍎': 1, '🍐': 3, '🍊': 7, '🍋': 1, '🍌': 3, '🍉': 2, '🍇': 3, '🍓': 0, '🍒': 4, '🍑': 4, '🥭': 1, '🍍': 1}",,
board-tile-3,🍑,1,6.0,Good,Completes a match and frees up valuable slots.,"['🥭', '🍐']",7,30,3,"{'🍎': 1, '🍐': 3, '🍊': 7, '🍋': 1, '🍌': 3, '🍉': 2, '🍇': 3, '🍓': 0, '🍒': 4, '🍑': 4, '🥭': 1, '🍍': 1}",,
board-tile-9,🍎,1,8.5,Strategic,"Matches existing tile in collection, potentially clearing space for future moves.",['🍎'],7,58,7,"{'🍎': 2, '🍐': 6, '🍊': 4, '🍋': 4, '🍌': 3, '🍉': 6, '🍇': 7, '🍓': 5, '🍒': 4, '🍑': 4, '🥭': 7, '🍍': 6}",,
