move_id,score,category,rationale,collection_slot_contents,collection_slot_capacity,board_tile_count,accessible_tile_count,board_tiles_by_symbol,id
board-tile-38,5.0,Strategic,"Unlocks 🍍 tile, setting up potential future matches.",['🍉'],7,65,6,"{'🍎': 9, '🍐': 10, '🍊': 4, '🍋': 5, '🍌': 3, '🍉': 4, '🍇': 2, '🍓': 9, '🍒': 9, '🍑': 6, '🥭': 1, '🍍': 3}",
board-tile-29,7.5,Brilliant,"Completes a 🍓 match, freeing up 3 slots.",['🍉'],7,65,6,"{'🍎': 9, '🍐': 10, '🍊': 4, '🍋': 5, '🍌': 3, '🍉': 4, '🍇': 2, '🍓': 9, '🍒': 9, '🍑': 6, '🥭': 1, '🍍': 3}",
board-tile-59,6.0,Good,"High count of 🍎 tiles, likely to form a match soon.",['🍉'],7,65,6,"{'🍎': 9, '🍐': 10, '🍊': 4, '🍋': 5, '🍌': 3, '🍉': 4, '🍇': 2, '🍓': 9, '🍒': 9, '🍑': 6, '🥭': 1, '🍍': 3}",
board-tile-37,5.5,Strategic,"Unlocks 🍋 tile, setting up potential future matches.",['🍉'],7,65,6,"{'🍎': 9, '🍐': 10, '🍊': 4, '🍋': 5, '🍌': 3, '🍉': 4, '🍇': 2, '🍓': 9, '🍒': 9, '🍑': 6, '🥭': 1, '🍍': 3}",
board-tile-2,6.0,Inaccuracy,Doesn't complete a match and adds a tile with no immediate use.,"['🍇', '🍊', '🍎', '🍐']",7,32,5,"{'🍎': 3, '🍐': 1, '🍊': 3, '🍋': 3, '🍌': 1, '🍉': 2, '🍇': 1, '🍓': 4, '🍒': 5, '🍑': 3, '🥭': 4, '🍍': 2}",
board-tile-8,7.5,Strategic,"Completes a match, reducing collection slot usage and opening new opportunities.","['🍇', '🍊', '🍎', '🍐']",7,32,5,"{'🍎': 3, '🍐': 1, '🍊': 3, '🍋': 3, '🍌': 1, '🍉': 2, '🍇': 1, '🍓': 4, '🍒': 5, '🍑': 3, '🥭': 4, '🍍': 2}",
board-tile-1,7.5,Strategic,"Completes a match, reducing collection slot usage and opening new opportunities.","['🍇', '🍊', '🍎', '🍐']",7,32,5,"{'🍎': 3, '🍐': 1, '🍊': 3, '🍋': 3, '🍌': 1, '🍉': 2, '🍇': 1, '🍓': 4, '🍒': 5, '🍑': 3, '🥭': 4, '🍍': 2}",
board-tile-18,4.5,Inaccuracy,Adds a tile unlikely to form a match soon and blocks a useful tile.,"['🍇', '🍊', '🍎', '🍐']",7,32,5,"{'🍎': 3, '🍐': 1, '🍊': 3, '🍋': 3, '🍌': 1, '🍉': 2, '🍇': 1, '🍓': 4, '🍒': 5, '🍑': 3, '🥭': 4, '🍍': 2}",
board-tile-25,5.0,Inaccuracy,Blocks a useful tile and doesn't form a match.,"['🍇', '🍊', '🍎', '🍐']",7,32,5,"{'🍎': 3, '🍐': 1, '🍊': 3, '🍋': 3, '🍌': 1, '🍉': 2, '🍇': 1, '🍓': 4, '🍒': 5, '🍑': 3, '🥭': 4, '🍍': 2}",
board-tile-5,2.0,Inaccuracy,Tile 🍍 does not match any others and is not strategically useful.,"['🍒', '🍉', '🍉', '🍐']",7,75,7,"{'🍎': 6, '🍐': 5, '🍊': 7, '🍋': 3, '🍌': 5, '🍉': 10, '🍇': 7, '🍓': 5, '🍒': 5, '🍑': 5, '🥭': 10, '🍍': 7}",
board-tile-21,2.5,Inaccuracy,Tile 🍑 could block future matches and is not immediately useful.,"['🍒', '🍉', '🍉', '🍐']",7,75,7,"{'🍎': 6, '🍐': 5, '🍊': 7, '🍋': 3, '🍌': 5, '🍉': 10, '🍇': 7, '🍓': 5, '🍒': 5, '🍑': 5, '🥭': 10, '🍍': 7}",
board-tile-58,3.5,Strategic,Tile 🍎 could set up potential future matches.,"['🍒', '🍉', '🍉', '🍐']",7,75,7,"{'🍎': 6, '🍐': 5, '🍊': 7, '🍋': 3, '🍌': 5, '🍉': 10, '🍇': 7, '🍓': 5, '🍒': 5, '🍑': 5, '🥭': 10, '🍍': 7}",
board-tile-28,3.0,Strategic,Tile 🍓 could be part of a match with 🍑 or 🍐.,"['🍒', '🍉', '🍉', '🍐']",7,75,7,"{'🍎': 6, '🍐': 5, '🍊': 7, '🍋': 3, '🍌': 5, '🍉': 10, '🍇': 7, '🍓': 5, '🍒': 5, '🍑': 5, '🥭': 10, '🍍': 7}",
board-tile-13,4.0,Good,"Tile 🍊 matches with existing 🍉, clearing 3 tiles.","['🍒', '🍉', '🍉', '🍐']",7,75,7,"{'🍎': 6, '🍐': 5, '🍊': 7, '🍋': 3, '🍌': 5, '🍉': 10, '🍇': 7, '🍓': 5, '🍒': 5, '🍑': 5, '🥭': 10, '🍍': 7}",
board-tile-29,4.0,Good,"Tile 🍊 matches with existing 🍉, clearing 3 tiles.","['🍒', '🍉', '🍉', '🍐']",7,75,7,"{'🍎': 6, '🍐': 5, '🍊': 7, '🍋': 3, '🍌': 5, '🍉': 10, '🍇': 7, '🍓': 5, '🍒': 5, '🍑': 5, '🥭': 10, '🍍': 7}",
board-tile-11,4.5,Good,"Tile 🍋 matches with existing 🍐, clearing 3 tiles.","['🍒', '🍉', '🍉', '🍐']",7,75,7,"{'🍎': 6, '🍐': 5, '🍊': 7, '🍋': 3, '🍌': 5, '🍉': 10, '🍇': 7, '🍓': 5, '🍒': 5, '🍑': 5, '🥭': 10, '🍍': 7}",
board-tile-34,4.5,Inaccuracy,Adding another 🍉 tile does not create a match and could block potential future matches.,"['🍑', '🍐', '🍉']",7,59,8,"{'🍎': 3, '🍐': 5, '🍊': 7, '🍋': 5, '🍌': 3, '🍉': 4, '🍇': 4, '🍓': 12, '🍒': 3, '🍑': 6, '🥭': 2, '🍍': 5}",
board-tile-7,6.0,Strategic,Placing a 🍓 tile sets up potential future matches and unblocks other tiles.,"['🍑', '🍐', '🍉']",7,59,8,"{'🍎': 3, '🍐': 5, '🍊': 7, '🍋': 5, '🍌': 3, '🍉': 4, '🍇': 4, '🍓': 12, '🍒': 3, '🍑': 6, '🥭': 2, '🍍': 5}",
board-tile-56,5.0,Good,Adding a 🍌 tile might contribute to a future match and clears a slot.,"['🍑', '🍐', '🍉']",7,59,8,"{'🍎': 3, '🍐': 5, '🍊': 7, '🍋': 5, '🍌': 3, '🍉': 4, '🍇': 4, '🍓': 12, '🍒': 3, '🍑': 6, '🥭': 2, '🍍': 5}",
board-tile-47,5.5,Strategic,Placing a 🍇 tile can contribute to a match and unblocks other tiles.,"['🍑', '🍐', '🍉']",7,59,8,"{'🍎': 3, '🍐': 5, '🍊': 7, '🍋': 5, '🍌': 3, '🍉': 4, '🍇': 4, '🍓': 12, '🍒': 3, '🍑': 6, '🥭': 2, '🍍': 5}",
board-tile-49,3.0,Inaccuracy,Adding a 🍒 tile does not create a match and could block potential future matches.,"['🍑', '🍐', '🍉']",7,59,8,"{'🍎': 3, '🍐': 5, '🍊': 7, '🍋': 5, '🍌': 3, '🍉': 4, '🍇': 4, '🍓': 12, '🍒': 3, '🍑': 6, '🥭': 2, '🍍': 5}",
board-tile-9,3.5,Inaccuracy,Adding an 🍎 tile does not create a match and could block potential future matches.,"['🍑', '🍐', '🍉']",7,59,8,"{'🍎': 3, '🍐': 5, '🍊': 7, '🍋': 5, '🍌': 3, '🍉': 4, '🍇': 4, '🍓': 12, '🍒': 3, '🍑': 6, '🥭': 2, '🍍': 5}",
board-tile-24,6.5,Strategic,Placing a 🍓 tile sets up potential future matches and unblocks other tiles.,"['🍑', '🍐', '🍉']",7,59,8,"{'🍎': 3, '🍐': 5, '🍊': 7, '🍋': 5, '🍌': 3, '🍉': 4, '🍇': 4, '🍓': 12, '🍒': 3, '🍑': 6, '🥭': 2, '🍍': 5}",
board-tile-46,6.5,Strategic,Placing a 🍓 tile sets up potential future matches and unblocks other tiles.,"['🍑', '🍐', '🍉']",7,59,8,"{'🍎': 3, '🍐': 5, '🍊': 7, '🍋': 5, '🍌': 3, '🍉': 4, '🍇': 4, '🍓': 12, '🍒': 3, '🍑': 6, '🥭': 2, '🍍': 5}",
board-tile-41,5.0,Inaccuracy,"Matches a single tile, not forming a triple.","['🍍', '🍐', '🍍']",7,53,6,"{'🍎': 8, '🍐': 3, '🍊': 4, '🍋': 1, '🍌': 6, '🍉': 9, '🍇': 4, '🍓': 2, '🍒': 5, '🍑': 3, '🥭': 5, '🍍': 3}",
board-tile-14,6.0,Strategic,"Matches a rare tile, clearing space for future moves.","['🍍', '🍐', '🍍']",7,53,6,"{'🍎': 8, '🍐': 3, '🍊': 4, '🍋': 1, '🍌': 6, '🍉': 9, '🍇': 4, '🍓': 2, '🍒': 5, '🍑': 3, '🥭': 5, '🍍': 3}",
board-tile-16,7.0,Good,"Matches a common tile, freeing up two slots.","['🍍', '🍐', '🍍']",7,53,6,"{'🍎': 8, '🍐': 3, '🍊': 4, '🍋': 1, '🍌': 6, '🍉': 9, '🍇': 4, '🍓': 2, '🍒': 5, '🍑': 3, '🥭': 5, '🍍': 3}",
board-tile-10,5.0,Inaccuracy,"Matches a single tile, not forming a triple.","['🍍', '🍐', '🍍']",7,53,6,"{'🍎': 8, '🍐': 3, '🍊': 4, '🍋': 1, '🍌': 6, '🍉': 9, '🍇': 4, '🍓': 2, '🍒': 5, '🍑': 3, '🥭': 5, '🍍': 3}",
board-tile-31,6.0,Strategic,"Matches a common tile, freeing up two slots.","['🍍', '🍐', '🍍']",7,53,6,"{'🍎': 8, '🍐': 3, '🍊': 4, '🍋': 1, '🍌': 6, '🍉': 9, '🍇': 4, '🍓': 2, '🍒': 5, '🍑': 3, '🥭': 5, '🍍': 3}",
board-tile-2,4.0,Mistake,Matches a tile that doesn't contribute much to the board.,"['🍍', '🍐', '🍍']",7,53,6,"{'🍎': 8, '🍐': 3, '🍊': 4, '🍋': 1, '🍌': 6, '🍉': 9, '🍇': 4, '🍓': 2, '🍒': 5, '🍑': 3, '🥭': 5, '🍍': 3}",
board-tile-19,7.5,Strategic,"Matches with existing tiles, freeing up a slot and creating potential for more matches.","['🍐', '🍑', '🍎', '🍇']",7,80,5,"{'🍎': 7, '🍐': 9, '🍊': 5, '🍋': 4, '🍌': 6, '🍉': 2, '🍇': 3, '🍓': 9, '🍒': 7, '🍑': 9, '🥭': 12, '🍍': 7}",
board-tile-20,8.0,Brilliant,"Matches three tiles immediately, clearing the slot and preventing an imminent loss.","['🍐', '🍑', '🍎', '🍇']",7,80,5,"{'🍎': 7, '🍐': 9, '🍊': 5, '🍋': 4, '🍌': 6, '🍉': 2, '🍇': 3, '🍓': 9, '🍒': 7, '🍑': 9, '🥭': 12, '🍍': 7}",
board-tile-41,7.0,Good,"Matches with existing tiles, but does not immediately clear a slot.","['🍐', '🍑', '🍎', '🍇']",7,80,5,"{'🍎': 7, '🍐': 9, '🍊': 5, '🍋': 4, '🍌': 6, '🍉': 2, '🍇': 3, '🍓': 9, '🍒': 7, '🍑': 9, '🥭': 12, '🍍': 7}",
board-tile-5,5.5,Inaccuracy,No immediate match and may block future opportunities.,"['🍐', '🍑', '🍎', '🍇']",7,80,5,"{'🍎': 7, '🍐': 9, '🍊': 5, '🍋': 4, '🍌': 6, '🍉': 2, '🍇': 3, '🍓': 9, '🍒': 7, '🍑': 9, '🥭': 12, '🍍': 7}",
board-tile-73,6.5,Strategic,"Matches with existing tiles, but does not immediately clear a slot.","['🍐', '🍑', '🍎', '🍇']",7,80,5,"{'🍎': 7, '🍐': 9, '🍊': 5, '🍋': 4, '🍌': 6, '🍉': 2, '🍇': 3, '🍓': 9, '🍒': 7, '🍑': 9, '🥭': 12, '🍍': 7}",
board-tile-0,8.5,Strategic,"Matches existing 🍎 in collection slot, clearing them and opening more space.","['🍎', '🍒', '🍎']",7,33,7,"{'🍎': 3, '🍐': 1, '🍊': 2, '🍋': 0, '🍌': 1, '🍉': 7, '🍇': 4, '🍓': 3, '🍒': 2, '🍑': 6, '🥭': 4, '🍍': 0}",
board-tile-25,7.0,Good,Provides a high-value tile for future matches but doesn't immediately clear any.,"['🍎', '🍒', '🍎']",7,33,7,"{'🍎': 3, '🍐': 1, '🍊': 2, '🍋': 0, '🍌': 1, '🍉': 7, '🍇': 4, '🍓': 3, '🍒': 2, '🍑': 6, '🥭': 4, '🍍': 0}",
board-tile-19,9.0,Brilliant,"Completes a critical 🍒 match, freeing up valuable space and preventing a loss.","['🍎', '🍒', '🍎']",7,33,7,"{'🍎': 3, '🍐': 1, '🍊': 2, '🍋': 0, '🍌': 1, '🍉': 7, '🍇': 4, '🍓': 3, '🍒': 2, '🍑': 6, '🥭': 4, '🍍': 0}",
board-tile-6,6.5,Strategic,Sets up potential future matches but doesn't immediately clear anything.,"['🍎', '🍒', '🍎']",7,33,7,"{'🍎': 3, '🍐': 1, '🍊': 2, '🍋': 0, '🍌': 1, '🍉': 7, '🍇': 4, '🍓': 3, '🍒': 2, '🍑': 6, '🥭': 4, '🍍': 0}",
board-tile-9,7.0,Good,Provides a versatile tile for future matches.,"['🍎', '🍒', '🍎']",7,33,7,"{'🍎': 3, '🍐': 1, '🍊': 2, '🍋': 0, '🍌': 1, '🍉': 7, '🍇': 4, '🍓': 3, '🍒': 2, '🍑': 6, '🥭': 4, '🍍': 0}",
board-tile-14,8.0,Strategic,"Matches existing 🍎 in collection slot, clearing them and opening more space.","['🍎', '🍒', '🍎']",7,33,7,"{'🍎': 3, '🍐': 1, '🍊': 2, '🍋': 0, '🍌': 1, '🍉': 7, '🍇': 4, '🍓': 3, '🍒': 2, '🍑': 6, '🥭': 4, '🍍': 0}",
board-tile-36,4.5,Inaccuracy,Does not contribute to immediate matches and is not a high-frequency tile.,[],7,63,6,"{'🍎': 6, '🍐': 0, '🍊': 6, '🍋': 7, '🍌': 5, '🍉': 10, '🍇': 3, '🍓': 6, '🍒': 7, '🍑': 2, '🥭': 1, '🍍': 10}",
board-tile-5,7.0,Strategic,High-frequency tile that can set up future matches.,[],7,63,6,"{'🍎': 6, '🍐': 0, '🍊': 6, '🍋': 7, '🍌': 5, '🍉': 10, '🍇': 3, '🍓': 6, '🍒': 7, '🍑': 2, '🥭': 1, '🍍': 10}",
board-tile-17,5.5,Good,Can potentially complete a match with other similar tiles.,[],7,63,6,"{'🍎': 6, '🍐': 0, '🍊': 6, '🍋': 7, '🍌': 5, '🍉': 10, '🍇': 3, '🍓': 6, '🍒': 7, '🍑': 2, '🥭': 1, '🍍': 10}",
board-tile-43,6.0,Strategic,High-frequency tile that can set up future matches.,[],7,63,6,"{'🍎': 6, '🍐': 0, '🍊': 6, '🍋': 7, '🍌': 5, '🍉': 10, '🍇': 3, '🍓': 6, '🍒': 7, '🍑': 2, '🥭': 1, '🍍': 10}",
board-tile-20,8.5,Brilliant,Completes a critical match and clears space efficiently.,[],7,63,6,"{'🍎': 6, '🍐': 0, '🍊': 6, '🍋': 7, '🍌': 5, '🍉': 10, '🍇': 3, '🍓': 6, '🍒': 7, '🍑': 2, '🥭': 1, '🍍': 10}",
board-tile-11,6.5,Good,High-frequency tile that can set up future matches.,[],7,63,6,"{'🍎': 6, '🍐': 0, '🍊': 6, '🍋': 7, '🍌': 5, '🍉': 10, '🍇': 3, '🍓': 6, '🍒': 7, '🍑': 2, '🥭': 1, '🍍': 10}",
board-tile-40,7.5,Strategic,"Matches a triple with existing slot contents, clearing space.","['🍊', '🍒', '🍑']",7,43,6,"{'🍎': 5, '🍐': 5, '🍊': 3, '🍋': 1, '🍌': 0, '🍉': 0, '🍇': 1, '🍓': 7, '🍒': 6, '🍑': 3, '🥭': 5, '🍍': 7}",
board-tile-32,6.0,Inaccuracy,Does not create a match and could block useful tiles.,"['🍊', '🍒', '🍑']",7,43,6,"{'🍎': 5, '🍐': 5, '🍊': 3, '🍋': 1, '🍌': 0, '🍉': 0, '🍇': 1, '🍓': 7, '🍒': 6, '🍑': 3, '🥭': 5, '🍍': 7}",
board-tile-12,5.5,Inaccuracy,Does not create a match and could block useful tiles.,"['🍊', '🍒', '🍑']",7,43,6,"{'🍎': 5, '🍐': 5, '🍊': 3, '🍋': 1, '🍌': 0, '🍉': 0, '🍇': 1, '🍓': 7, '🍒': 6, '🍑': 3, '🥭': 5, '🍍': 7}",
board-tile-26,6.5,Strategic,Potential for future matches and unblocking tiles.,"['🍊', '🍒', '🍑']",7,43,6,"{'🍎': 5, '🍐': 5, '🍊': 3, '🍋': 1, '🍌': 0, '🍉': 0, '🍇': 1, '🍓': 7, '🍒': 6, '🍑': 3, '🥭': 5, '🍍': 7}",
board-tile-8,8.0,Good,"Completes a match, freeing up a slot and preventing a loss.","['🍊', '🍒', '🍑']",7,43,6,"{'🍎': 5, '🍐': 5, '🍊': 3, '🍋': 1, '🍌': 0, '🍉': 0, '🍇': 1, '🍓': 7, '🍒': 6, '🍑': 3, '🥭': 5, '🍍': 7}",
board-tile-27,4.0,Mistake,Does not create a match and could block useful tiles.,"['🍊', '🍒', '🍑']",7,43,6,"{'🍎': 5, '🍐': 5, '🍊': 3, '🍋': 1, '🍌': 0, '🍉': 0, '🍇': 1, '🍓': 7, '🍒': 6, '🍑': 3, '🥭': 5, '🍍': 7}",
board-tile-22,6.0,Strategic,Prepares for a potential match with 🍋 and 🍍.,"['🍍', '🍍']",7,37,7,"{'🍎': 4, '🍐': 4, '🍊': 3, '🍋': 4, '🍌': 4, '🍉': 1, '🍇': 6, '🍓': 1, '🍒': 1, '🍑': 3, '🥭': 4, '🍍': 2}",
board-tile-24,7.5,Good,"Completes a 🍎 match, removing two tiles efficiently.","['🍍', '🍍']",7,37,7,"{'🍎': 4, '🍐': 4, '🍊': 3, '🍋': 4, '🍌': 4, '🍉': 1, '🍇': 6, '🍓': 1, '🍒': 1, '🍑': 3, '🥭': 4, '🍍': 2}",
board-tile-21,5.5,Inaccuracy,Does not contribute to any immediate matches and is less efficient.,"['🍍', '🍍']",7,37,7,"{'🍎': 4, '🍐': 4, '🍊': 3, '🍋': 4, '🍌': 4, '🍉': 1, '🍇': 6, '🍓': 1, '🍒': 1, '🍑': 3, '🥭': 4, '🍍': 2}",
board-tile-27,8.0,Good,"Completes a 🍐 match, removing two tiles efficiently.","['🍍', '🍍']",7,37,7,"{'🍎': 4, '🍐': 4, '🍊': 3, '🍋': 4, '🍌': 4, '🍉': 1, '🍇': 6, '🍓': 1, '🍒': 1, '🍑': 3, '🥭': 4, '🍍': 2}",
board-tile-13,6.5,Strategic,Prepares for a potential match with 🍋 and 🍍.,"['🍍', '🍍']",7,37,7,"{'🍎': 4, '🍐': 4, '🍊': 3, '🍋': 4, '🍌': 4, '🍉': 1, '🍇': 6, '🍓': 1, '🍒': 1, '🍑': 3, '🥭': 4, '🍍': 2}",
board-tile-15,5.0,Inaccuracy,Does not contribute to any immediate matches and is less efficient.,"['🍍', '🍍']",7,37,7,"{'🍎': 4, '🍐': 4, '🍊': 3, '🍋': 4, '🍌': 4, '🍉': 1, '🍇': 6, '🍓': 1, '🍒': 1, '🍑': 3, '🥭': 4, '🍍': 2}",
board-tile-23,4.5,Mistake,Does not contribute to any immediate matches and is less efficient.,"['🍍', '🍍']",7,37,7,"{'🍎': 4, '🍐': 4, '🍊': 3, '🍋': 4, '🍌': 4, '🍉': 1, '🍇': 6, '🍓': 1, '🍒': 1, '🍑': 3, '🥭': 4, '🍍': 2}",
board-tile-1,3.0,Inaccuracy,Doesn't match any existing tiles and doesn't contribute to future matches.,"['🍊', '🥭', '🍎', '🍍', '🍇']",7,46,7,"{'🍎': 3, '🍐': 1, '🍊': 5, '🍋': 4, '🍌': 2, '🍉': 4, '🍇': 2, '🍓': 3, '🍒': 8, '🍑': 1, '🥭': 6, '🍍': 7}",
board-tile-10,5.5,Strategic,"Matches with two '😀' tiles in the slot, creating a potential future match.","['🍊', '🥭', '🍎', '🍍', '🍇']",7,46,7,"{'🍎': 3, '🍐': 1, '🍊': 5, '🍋': 4, '🍌': 2, '🍉': 4, '🍇': 2, '🍓': 3, '🍒': 8, '🍑': 1, '🥭': 6, '🍍': 7}",
board-tile-43,6.0,Strategic,"Matches with two '🚀' tiles in the slot, creating a potential future match.","['🍊', '🥭', '🍎', '🍍', '🍇']",7,46,7,"{'🍎': 3, '🍐': 1, '🍊': 5, '🍋': 4, '🍌': 2, '🍉': 4, '🍇': 2, '🍓': 3, '🍒': 8, '🍑': 1, '🥭': 6, '🍍': 7}",
board-tile-38,3.0,Inaccuracy,Doesn't match any existing tiles and doesn't contribute to future matches.,"['🍊', '🥭', '🍎', '🍍', '🍇']",7,46,7,"{'🍎': 3, '🍐': 1, '🍊': 5, '🍋': 4, '🍌': 2, '🍉': 4, '🍇': 2, '🍓': 3, '🍒': 8, '🍑': 1, '🥭': 6, '🍍': 7}",
board-tile-35,4.0,Good,"Matches with two '🧮' tiles in the slot, creating a potential future match.","['🍊', '🥭', '🍎', '🍍', '🍇']",7,46,7,"{'🍎': 3, '🍐': 1, '🍊': 5, '🍋': 4, '🍌': 2, '🍉': 4, '🍇': 2, '🍓': 3, '🍒': 8, '🍑': 1, '🥭': 6, '🍍': 7}",
board-tile-7,5.0,Strategic,"Matches with two '😉' tiles in the slot, creating a potential future match.","['🍊', '🥭', '🍎', '🍍', '🍇']",7,46,7,"{'🍎': 3, '🍐': 1, '🍊': 5, '🍋': 4, '🍌': 2, '🍉': 4, '🍇': 2, '🍓': 3, '🍒': 8, '🍑': 1, '🥭': 6, '🍍': 7}",
board-tile-11,4.5,Good,"Matches with two '😌' tiles in the slot, creating a potential future match.","['🍊', '🥭', '🍎', '🍍', '🍇']",7,46,7,"{'🍎': 3, '🍐': 1, '🍊': 5, '🍋': 4, '🍌': 2, '🍉': 4, '🍇': 2, '🍓': 3, '🍒': 8, '🍑': 1, '🥭': 6, '🍍': 7}",
board-tile-2,8.0,Strategic,"Matches another 🍐, creating a potential future match.","['🥭', '🍊', '🍍']",7,75,4,"{'🍎': 7, '🍐': 6, '🍊': 5, '🍋': 2, '🍌': 10, '🍉': 6, '🍇': 6, '🍓': 6, '🍒': 5, '🍑': 8, '🥭': 3, '🍍': 11}",
board-tile-10,7.5,Strategic,"Matches another 🍐, creating a potential future match.","['🥭', '🍊', '🍍']",7,75,4,"{'🍎': 7, '🍐': 6, '🍊': 5, '🍋': 2, '🍌': 10, '🍉': 6, '🍇': 6, '🍓': 6, '🍒': 5, '🍑': 8, '🥭': 3, '🍍': 11}",
board-tile-68,7.5,Strategic,"Matches another 🍐, creating a potential future match.","['🥭', '🍊', '🍍']",7,75,4,"{'🍎': 7, '🍐': 6, '🍊': 5, '🍋': 2, '🍌': 10, '🍉': 6, '🍇': 6, '🍓': 6, '🍒': 5, '🍑': 8, '🥭': 3, '🍍': 11}",
board-tile-38,5.5,Inaccuracy,"No immediate match, does not contribute to clearing tiles.","['🥭', '🍊', '🍍']",7,75,4,"{'🍎': 7, '🍐': 6, '🍊': 5, '🍋': 2, '🍌': 10, '🍉': 6, '🍇': 6, '🍓': 6, '🍒': 5, '🍑': 8, '🥭': 3, '🍍': 11}",
board-tile-3,7.0,Strategic,"Matches with existing slot tiles, clearing them and setting up future matches.","['🍓', '🍍', '🍑']",7,65,6,"{'🍎': 5, '🍐': 4, '🍊': 5, '🍋': 5, '🍌': 8, '🍉': 4, '🍇': 8, '🍓': 8, '🍒': 9, '🍑': 4, '🥭': 2, '🍍': 3}",
board-tile-46,6.0,Strategic,"Clears a slot and sets up potential future matches, but less critical than completing a triple.","['🍓', '🍍', '🍑']",7,65,6,"{'🍎': 5, '🍐': 4, '🍊': 5, '🍋': 5, '🍌': 8, '🍉': 4, '🍇': 8, '🍓': 8, '🍒': 9, '🍑': 4, '🥭': 2, '🍍': 3}",
board-tile-28,5.5,Inaccuracy,Doesn't complete a match and is less likely to set up future matches.,"['🍓', '🍍', '🍑']",7,65,6,"{'🍎': 5, '🍐': 4, '🍊': 5, '🍋': 5, '🍌': 8, '🍉': 4, '🍇': 8, '🍓': 8, '🍒': 9, '🍑': 4, '🥭': 2, '🍍': 3}",
board-tile-23,5.0,Inaccuracy,Doesn't complete a match and is less likely to set up future matches.,"['🍓', '🍍', '🍑']",7,65,6,"{'🍎': 5, '🍐': 4, '🍊': 5, '🍋': 5, '🍌': 8, '🍉': 4, '🍇': 8, '🍓': 8, '🍒': 9, '🍑': 4, '🥭': 2, '🍍': 3}",
board-tile-16,5.0,Inaccuracy,Doesn't complete a match and is less likely to set up future matches.,"['🍓', '🍍', '🍑']",7,65,6,"{'🍎': 5, '🍐': 4, '🍊': 5, '🍋': 5, '🍌': 8, '🍉': 4, '🍇': 8, '🍓': 8, '🍒': 9, '🍑': 4, '🥭': 2, '🍍': 3}",
board-tile-7,7.0,Strategic,"Matches with existing slot tiles, clearing them and setting up future matches.","['🍓', '🍍', '🍑']",7,65,6,"{'🍎': 5, '🍐': 4, '🍊': 5, '🍋': 5, '🍌': 8, '🍉': 4, '🍇': 8, '🍓': 8, '🍒': 9, '🍑': 4, '🥭': 2, '🍍': 3}",
board-tile-51,7.0,Strategic,"Matches existing tiles, but does not immediately complete a triple.","['🍋', '🍓', '🍑']",7,72,4,"{'🍎': 4, '🍐': 7, '🍊': 3, '🍋': 8, '🍌': 10, '🍉': 4, '🍇': 10, '🍓': 5, '🍒': 6, '🍑': 5, '🥭': 5, '🍍': 5}",
board-tile-7,6.0,Inaccuracy,Does not match any existing tiles and is not immediately useful.,"['🍋', '🍓', '🍑']",7,72,4,"{'🍎': 4, '🍐': 7, '🍊': 3, '🍋': 8, '🍌': 10, '🍉': 4, '🍇': 10, '🍓': 5, '🍒': 6, '🍑': 5, '🥭': 5, '🍍': 5}",
board-tile-50,8.0,Good,"Completes a triple with existing tiles, freeing up space.","['🍋', '🍓', '🍑']",7,72,4,"{'🍎': 4, '🍐': 7, '🍊': 3, '🍋': 8, '🍌': 10, '🍉': 4, '🍇': 10, '🍓': 5, '🍒': 6, '🍑': 5, '🥭': 5, '🍍': 5}",
board-tile-41,5.0,Mistake,Does not match any existing tiles and is not immediately useful.,"['🍋', '🍓', '🍑']",7,72,4,"{'🍎': 4, '🍐': 7, '🍊': 3, '🍋': 8, '🍌': 10, '🍉': 4, '🍇': 10, '🍓': 5, '🍒': 6, '🍑': 5, '🥭': 5, '🍍': 5}",
board-tile-12,3.0,Inaccuracy,Matches a tile that is less likely to complete a triple soon.,['🍇'],7,44,3,"{'🍎': 2, '🍐': 2, '🍊': 3, '🍋': 3, '🍌': 5, '🍉': 5, '🍇': 5, '🍓': 4, '🍒': 5, '🍑': 2, '🥭': 4, '🍍': 4}",
board-tile-22,7.0,Good,Matches a tile that can potentially complete a triple with other accessible tiles.,['🍇'],7,44,3,"{'🍎': 2, '🍐': 2, '🍊': 3, '🍋': 3, '🍌': 5, '🍉': 5, '🍇': 5, '🍓': 4, '🍒': 5, '🍑': 2, '🥭': 4, '🍍': 4}",
board-tile-42,5.0,Strategic,"Matches a tile that could set up future matches, though not as immediate.",['🍇'],7,44,3,"{'🍎': 2, '🍐': 2, '🍊': 3, '🍋': 3, '🍌': 5, '🍉': 5, '🍇': 5, '🍓': 4, '🍒': 5, '🍑': 2, '🥭': 4, '🍍': 4}",
board-tile-11,7.5,Strategic,"Matches two 🍉 tiles, clearing one slot and opening up potential future matches.","['🍋', '🍎', '🍒', '🍒', '🥭']",7,79,5,"{'🍎': 7, '🍐': 6, '🍊': 9, '🍋': 6, '🍌': 7, '🍉': 11, '🍇': 6, '🍓': 5, '🍒': 6, '🍑': 2, '🥭': 6, '🍍': 8}",
board-tile-2,3.0,Mistake,"Does not complete a match and adds an 🥭 tile, which is not immediately useful.","['🍋', '🍎', '🍒', '🍒', '🥭']",7,79,5,"{'🍎': 7, '🍐': 6, '🍊': 9, '🍋': 6, '🍌': 7, '🍉': 11, '🍇': 6, '🍓': 5, '🍒': 6, '🍑': 2, '🥭': 6, '🍍': 8}",
